Date,Headline,Source,Market_Index,Index_Change_Percent,Trading_Volume,Sentiment,Impact_Level,Related_Company,News_Url,Impact_Level_Numeric,Sentiment_Numeric,Sector_Aerospace & Defense,Sector_Agriculture,Sector_Automotive,Sector_Construction,Sector_Consumer Goods,Sector_Energy,Sector_Finance,Sector_Healthcare,Sector_Industrials,Sector_Materials,Sector_Media & Entertainment,Sector_Pharmaceuticals,Sector_Real Estate,Sector_Retail,Sector_Technology,Sector_Telecommunications,Sector_Transportation,Sector_Utilities,Market_Event_Bond Market Fluctuation,Market_Event_Central Bank Meeting,Market_Event_Commodity Price Shock,Market_Event_Consumer Confidence Report,Market_Event_Corporate Earnings Report,Market_Event_Cryptocurrency Regulation,Market_Event_Currency Devaluation,Market_Event_Economic Data Release,Market_Event_Geopolitical Event,Market_Event_Government Policy Announcement,Market_Event_IPO Launch,Market_Event_Inflation Data Release,Market_Event_Interest Rate Change,Market_Event_Major Merger/Acquisition,Market_Event_Market Rally,Market_Event_Regulatory Changes,Market_Event_Stock Market Crash,Market_Event_Supply Chain Disruption,Market_Event_Trade Tariffs Announcement,Market_Event_Unemployment Rate Announcement
2025-03-31,Automotive industry faces headwinds from rising material costs,The Hindu Business Line,S&P 500,4.2,334.44,Positive,High,Reliance Industries,https://www.business-standard.com/economy/inflation-data,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-02,Government policy shift boosts renewable energy sector,Forbes,TSX,0.43,230.81,Neutral,Medium,JP Morgan Chase,https://www.bloomberg.com/asia/policy/central-bank-meeting,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-06-17,Mining company stock surges on commodity price boom,Business Standard,Nikkei 225,-3.56,495.79,Negative,Medium,ExxonMobil,https://www.reuters.com/business/retail-sector-earnings,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06,Record-high inflation data rattles investors,Investopedia,FTSE 100,4.5,40.84,Negative,Low,Tata Motors,https://www.business-standard.com/finance/corporate-earnings,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,Massive stock buyback program announced by a consumer goods company,Forbes,S&P/TSX Composite,-3.6,158.36,Negative,Medium,Apple Inc.,https://www.business-standard.com/economy/inflation-data,2,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-21,Pharmaceutical company's drug approval drives stock upward,Yahoo Finance,BSE Sensex,-3.41,427.46,Negative,Low,Tata Motors,https://www.marketwatch.com/story/consumer-goods-report,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-06-07,Pharmaceutical company's drug approval drives stock upward,MarketWatch,BSE Sensex,-4.67,81.97,Positive,Medium,ExxonMobil,https://www.business-standard.com/finance/corporate-earnings,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-21,Government policy shift boosts renewable energy sector,The Economist,CAC 40,2.68,409.52,Negative,Low,Tesla,https://www.marketwatch.com/story/commodities-price-shock,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-04,Healthcare stocks gain on robust demand and strong outlook,Mint,Hang Seng,-3.47,63.38,Positive,Medium,Apple Inc.,https://www.bloomberg.com/australia/asx-200-performance,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-07-31,Consumer Discretionary stocks outperform as spending increases,Forbes,Russell 2000,-3.72,374.28,Positive,Medium,Samsung Electronics,https://www.business-standard.com/finance/corporate-earnings,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-05-14,Financial services stocks rally on strong profit margins,The Motley Fool,BSE Sensex,-1.93,137.35,Neutral,Medium,ExxonMobil,https://www.ft.com/content/media-entertainment-merger,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-06-23,Government spending bill is expected to stimulate the economy,Forbes,S&P/TSX Composite,0.91,353.92,Negative,High,Reliance Industries,https://www.cnbc.com/2025/08/russia-ukraine-war-economic-impact,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-06-17,Market sentiment turns positive on vaccine trial results,Mint,BSE Sensex,2.05,116.1,Positive,Low,Samsung Electronics,https://www.forbes.com/crypto/cryptocurrency-regulation,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-23,Dow Jones plunges as market fears recession,CNBC,TSX,2.08,56.24,Positive,High,Tata Motors,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-29,Record-high inflation data rattles investors,Mint,KOSPI,0.14,198.32,Positive,High,Apple Inc.,https://www.marketwatch.com/story/consumer-goods-report,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-31,Federal Reserve Chairman's speech causes market volatility,Bloomberg,CAC 40,2.1,214.39,Neutral,Low,Boeing,Missing News URL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,Government policy shift boosts renewable energy sector,MarketWatch,Euro Stoxx 50,-0.9,233.02,Neutral,Low,Boeing,https://www.marketwatch.com/story/commodities-price-shock,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-12,Crude oil prices drop to a multi-year low,Yahoo Finance,Russell 2000,1.42,120.33,Neutral,High,Goldman Sachs,https://www.ft.com/content/media-entertainment-merger,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-24,E-commerce earnings report beats all analyst expectations,Investopedia,Euro Stoxx 50,-3.19,112.77,Positive,High,JP Morgan Chase,https://economictimes.indiatimes.com/industry/industrials,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-15,Financial sector bracing for new capital requirements,Mint,BSE Sensex,4.08,493.35,Neutral,High,Boeing,https://www.reuters.com/markets/stocks/tech-rally,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,Major technology firm acquires a smaller rival in a multi-billion dollar deal,Mint,BSE Sensex,-2.29,53.68,Neutral,Low,Microsoft,https://www.moneycontrol.com/us-markets/dow-jones-industrial,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-20,Major oil spill sends energy stocks plummeting,Times of India,S&P/TSX Composite,3.55,152.03,Negative,Low,Tata Motors,https://www.ft.com/content/consumer-confidence-report,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-07-09,Merger talks between two banks fall through,Economic Times,FTSE 100,-1.52,214.09,Negative,High,Reliance Industries,Missing News URL,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-08-14,Gold prices surge as investors flee riskier assets,The Hindu Business Line,KOSPI,3.21,457.02,Negative,Medium,Tata Motors,https://www.business-standard.com/economy/trade-disputes-impact,2,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02,Major technology firm acquires a smaller rival in a multi-billion dollar deal,The Motley Fool,CAC 40,0.42,72.24,Negative,Low,Reliance Industries,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-21,Crude oil prices drop to a multi-year low,The Motley Fool,Hang Seng,-1.1,199.99,Positive,High,Boeing,https://economictimes.indiatimes.com/news/economy/unemployment-rate,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-07-17,Retail sales report surpasses all forecasts,Bloomberg,S&P 500,1.01,330.14,Positive,High,Samsung Electronics,https://www.cnbc.com/2025/08/russia-ukraine-war-economic-impact,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-04-14,Consumer confidence index reaches a decade high,Wall Street Journal,NSE Nifty,2.63,330.12,Positive,Medium,Goldman Sachs,https://timesofindia.indiatimes.com/business/corporate-governance,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29,Major technology firm acquires a smaller rival in a multi-billion dollar deal,Seeking Alpha,S&P/TSX Composite,-3.37,246.87,Neutral,Low,Apple Inc.,https://timesofindia.indiatimes.com/business/agriculture-sector,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-06-16,New regulations on cryptocurrencies cause a market dip,The Motley Fool,S&P 500,-4.54,58.89,Positive,High,Boeing,https://www.moneycontrol.com/india/ipo-news/new-firm-launches,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-06-08,Geopolitical ceasefire prompts a broad market recovery,CNBC,NSE Nifty,-0.52,25.93,Positive,Low,Samsung Electronics,https://www.wsj.com/europe/regulatory-changes,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-07,Automotive industry faces headwinds from rising material costs,Investopedia,Shanghai Composite,-1.98,441.85,Neutral,Medium,Reliance Industries,https://www.theeconomist.com/finance-and-economics/trade-tariffs,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-05,New housing data release shows a slowdown in market activity,Yahoo Finance,Dow Jones,4.27,154.9,Neutral,Low,Samsung Electronics,https://www.business-standard.com/finance/corporate-earnings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-27,New IPO for a popular software firm is oversubscribed,Wall Street Journal,ASX 200,-3.72,223.4,Neutral,Medium,Samsung Electronics,https://www.wsj.com/china/market-regulation,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,Central Bank's dovish tone hints at future rate cuts,Reuters,KOSPI,-0.6,23.89,Positive,Low,Tata Motors,https://economictimes.indiatimes.com/news/transportation,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-08-01,Energy company's dividend hike excites shareholders,Barron's,S&P 500,0.21,475.25,Negative,High,Tesla,https://www.ft.com/content/tech-sector-innovation,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-02-12,Nikkei 225 index benefits from a weaker yen,Economic Times,Hang Seng,-0.9,483.78,Negative,Medium,Reliance Industries,https://www.moneycontrol.com/us-markets/sp-500,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-06-03,Merger talks between two banks fall through,MarketWatch,FTSE 100,1.87,443.38,Negative,Medium,Tesla,https://www.cnbc.com/2025/09/automotive-industry-trends,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-03-21,A massive data breach sends a tech company's stock tumbling,Mint,TSX,-2.35,450.69,Positive,High,Microsoft,https://www.business-standard.com/economy/inflation-data,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-26,Nikkei 225 index benefits from a weaker yen,Times of India,Russell 2000,3.88,297.22,Neutral,High,ExxonMobil,https://economictimes.indiatimes.com/news/transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-03-16,Mining company stock surges on commodity price boom,CNBC,Hang Seng,-4.1,389.41,Positive,High,ExxonMobil,https://www.cnbc.com/2025/12/healthcare-sector-outlook,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-05-22,Federal Reserve Chairman's speech causes market volatility,Bloomberg,ASX 200,-3.01,386.98,Positive,Low,Goldman Sachs,https://www.wsj.com/europe/dax-performance,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25,E-commerce earnings report beats all analyst expectations,Seeking Alpha,TSX,0.18,257.73,Positive,Low,Reliance Industries,https://economictimes.indiatimes.com/news/economy/unemployment-rate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-04-26,Central bank maintains status quo on interest rates,The Economist,Dow Jones,-4.43,391.82,Positive,High,Boeing,https://www.investopedia.com/articles/government-policy-announcement,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-03-18,Automotive industry faces headwinds from rising material costs,The Economist,Russell 2000,-1.95,233.25,Neutral,High,Apple Inc.,https://www.theeconomist.com/world/government-policy-announcement,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-06-02,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Investopedia,IBOVESPA,4.28,159.69,Positive,High,ExxonMobil,https://timesofindia.indiatimes.com/business/corporate-governance,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-28,Government spending bill is expected to stimulate the economy,Barron's,Hang Seng,-3.65,262.0,Neutral,Medium,Samsung Electronics,https://www.ft.com/content/tech-sector-innovation,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-04-02,Supply chain issues impact manufacturing sector earnings,Financial Times,NSE Nifty,1.11,362.6,Positive,Medium,Tesla,Missing News URL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-09,Consumer confidence index reaches a decade high,CNBC,IBOVESPA,-2.51,498.49,Positive,Low,Boeing,https://www.bloomberg.com/australia/asx-200-performance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-08-12,Massive stock buyback program announced by a consumer goods company,The Economist,CAC 40,-4.49,229.61,Negative,Low,Samsung Electronics,https://www.ft.com/content/currency-devaluation,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2025-07-03,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Mint,KOSPI,-3.86,50.82,Positive,Low,ExxonMobil,https://www.reuters.com/markets/stocks/tech-rally,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-05-21,Pharmaceutical company's drug approval drives stock upward,The Hindu Business Line,NSE Nifty,3.64,461.29,Positive,High,Boeing,https://www.moneycontrol.com/us-markets/dow-jones-industrial,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,Semiconductor shortages weigh heavily on tech sector profits,Forbes,Nasdaq Composite,4.27,79.41,Neutral,Low,ExxonMobil,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-02-21,Central bank maintains status quo on interest rates,MarketWatch,CAC 40,2.53,380.83,Positive,Low,Apple Inc.,https://www.moneycontrol.com/us-markets/sp-500,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-30,New IPO for a popular software firm is oversubscribed,CNBC,Nikkei 225,-1.03,36.0,Neutral,Medium,Boeing,https://www.marketwatch.com/story/consumer-goods-report,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-02-06,Banking stocks dip after a major scandal is revealed,MarketWatch,ASX 200,3.25,498.04,Neutral,Low,Reliance Industries,https://www.reuters.com/markets/stocks/tech-rally,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-06-05,Energy company's dividend hike excites shareholders,Financial Times,BSE Sensex,2.2,340.8,Neutral,High,Goldman Sachs,https://www.bloomberg.com/canada/tsunami-warnings,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-08-11,Automotive industry faces headwinds from rising material costs,Wall Street Journal,Nasdaq Composite,-1.69,326.88,Positive,Medium,Apple Inc.,Missing News URL,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-23,Utilities sector remains stable during market fluctuations,Reuters,Shanghai Composite,0.68,430.97,Positive,Low,ExxonMobil,https://www.moneycontrol.com/india/ipo-news/new-firm-launches,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-24,New IPO for a popular software firm is oversubscribed,Wall Street Journal,NSE Nifty,-3.46,366.99,Positive,High,Boeing,https://www.theeconomist.com/world/government-policy-announcement,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-18,ASX 200 gains on strong export performance,The Motley Fool,TSX,4.86,371.56,Positive,Medium,Microsoft,https://www.business-standard.com/international-business/trade-policy,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-09,Financial services stocks rally on strong profit margins,Business Standard,Dow Jones,1.52,336.72,Negative,High,Microsoft,https://www.moneycontrol.com/us-markets/dow-jones-industrial,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-12,Pharmaceutical company's drug approval drives stock upward,The Motley Fool,Russell 2000,-1.61,499.83,Positive,Low,Boeing,Missing News URL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-20,ASX 200 gains on strong export performance,Mint,S&P 500,-1.79,72.34,Positive,Medium,Samsung Electronics,https://economictimes.indiatimes.com/industry/industrials,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-07-31,Healthcare stocks gain on robust demand and strong outlook,MarketWatch,FTSE 100,0.57,125.89,Neutral,Medium,Boeing,Missing News URL,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,Aerospace and Defense sector sees rally amid geopolitical tensions,Bloomberg,FTSE 100,-3.34,6.65,Positive,High,Tata Motors,https://www.business-standard.com/finance/corporate-earnings,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-02-04,Major technology firm acquires a smaller rival in a multi-billion dollar deal,Times of India,Shanghai Composite,3.59,91.6,Positive,Low,Apple Inc.,https://www.bloomberg.com/australia/asx-200-performance,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-02-22,Automotive industry faces headwinds from rising material costs,Bloomberg,S&P/TSX Composite,-1.27,498.09,Positive,Medium,Tata Motors,https://www.ft.com/content/tech-sector-innovation,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-05-14,Central Bank Governor signals potential shift in policy,The Motley Fool,Dow Jones,0.22,282.99,Positive,Low,Goldman Sachs,https://www.wsj.com/europe/regulatory-changes,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-07-13,Semiconductor shortages weigh heavily on tech sector profits,Times of India,DAX,-1.08,192.53,Neutral,High,Microsoft,https://www.investopedia.com/articles/government-policy-announcement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025-07-23,Pharmaceutical company's drug approval drives stock upward,The Motley Fool,BSE Sensex,-1.71,283.0,Positive,Medium,Tata Motors,https://www.ft.com/content/geopolitical-summit,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-08-10,Supply chain issues impact manufacturing sector earnings,Mint,Dow Jones,-0.84,238.48,Positive,Low,Reliance Industries,https://www.ft.com/content/media-entertainment-merger,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,Supply chain issues impact manufacturing sector earnings,Yahoo Finance,S&P/TSX Composite,0.8,181.2,Positive,Low,JP Morgan Chase,https://www.cnbc.com/2025/12/healthcare-sector-outlook,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-06-01,Tech Giant's New Product Launch Sparks Sector-Wide Gains,Yahoo Finance,TSX,2.83,71.91,Negative,Medium,Microsoft,https://www.marketwatch.com/story/commodities-price-shock,2,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-03-19,Quarterly report shows surprising losses for retail giants,The Motley Fool,KOSPI,3.32,56.16,Neutral,Low,Tata Motors,https://economictimes.indiatimes.com/industry/industrials,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-06-24,Consumer Discretionary stocks outperform as spending increases,Forbes,NSE Nifty,-1.77,483.49,Positive,Low,Samsung Electronics,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-06-06,Banking stocks dip after a major scandal is revealed,Wall Street Journal,FTSE 100,-2.43,417.9,Negative,Low,Samsung Electronics,https://economictimes.indiatimes.com/news/transportation,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-08-07,Energy company's dividend hike excites shareholders,The Motley Fool,Hang Seng,-3.32,330.4,Neutral,Low,Tesla,https://www.investopedia.com/articles/government-policy-announcement,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-05-15,Consumer Discretionary stocks outperform as spending increases,Yahoo Finance,NSE Nifty,1.89,309.78,Positive,Low,Tesla,https://www.reuters.com/markets/stocks/tech-rally,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-02-16,Market braces for a major policy announcement from the EU,Economic Times,IBOVESPA,-0.25,118.85,Negative,High,Reliance Industries,https://www.investopedia.com/articles/supply-chain-disruption,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
